sample_idx,true_label,predicted_label,probabilities,correct,loss
test_0724.jpg,1,1,[0.03871783 0.91276866 0.04851353],1,0.5284519195556641
test_0725.jpg,0,0,[0.8570278  0.06802591 0.07494627],1,0.5284519195556641
test_0726.jpg,0,0,[0.80900717 0.08886319 0.10212963],1,0.5284519195556641
test_0727.jpg,2,2,[0.07242437 0.06056251 0.86701304],1,0.5284519195556641
test_0728.jpg,0,0,[0.86645526 0.07145718 0.06208765],1,0.5284519195556641
test_0729.jpg,2,2,[0.05355249 0.04551294 0.9009346 ],1,0.5284519195556641
test_0730.jpg,1,0,[0.40907365 0.3894351  0.20149125],0,0.5284519195556641
test_0731.jpg,1,1,[0.05436201 0.8872211  0.05841686],1,0.5284519195556641
test_0732.jpg,0,0,[0.8409408  0.0830435  0.07601572],1,0.5284519195556641
test_0733.jpg,1,1,[0.04838357 0.896346   0.05527043],1,0.5284519195556641
test_0734.jpg,0,0,[0.76950735 0.11664977 0.1138429 ],1,0.5284519195556641
test_0735.jpg,0,0,[0.6822859  0.14194465 0.17576946],1,0.5284519195556641
test_0736.jpg,0,0,[0.79377735 0.08076175 0.1254609 ],1,0.5517295598983765
test_0737.jpg,0,0,[0.86057705 0.06817559 0.07124735],1,0.5517295598983765
test_0738.jpg,1,1,[0.07424394 0.87317955 0.05257652],1,0.5517295598983765
test_0739.jpg,0,0,[0.837762   0.09097365 0.07126433],1,0.5517295598983765
test_0740.jpg,1,1,[0.08414833 0.859639   0.0562127 ],1,0.5517295598983765
test_0741.jpg,1,0,[0.4267003  0.38351288 0.1897868 ],0,0.5517295598983765
test_0742.jpg,0,0,[0.6897259  0.15922043 0.15105377],1,0.5517295598983765
test_0743.jpg,2,2,[0.06727778 0.07252097 0.8602012 ],1,0.5517295598983765
test_0744.jpg,0,0,[0.8814229  0.05898799 0.05958917],1,0.5517295598983765
test_0745.jpg,0,0,[0.85638773 0.07515971 0.06845257],1,0.5517295598983765
test_0746.jpg,0,0,[0.46243227 0.1859809  0.3515869 ],1,0.5517295598983765
test_0747.jpg,1,1,[0.09715536 0.7753217  0.12752292],1,0.5517295598983765
test_0748.jpg,2,2,[0.05594334 0.05595213 0.8881045 ],1,0.5517295598983765
test_0749.jpg,0,0,[0.7615389  0.1348991  0.10356199],1,0.5517295598983765
test_0750.jpg,1,1,[0.06766182 0.8776921  0.05464606],1,0.5517295598983765
test_0751.jpg,2,2,[0.06007357 0.08535169 0.85457474],1,0.5517295598983765
test_0752.jpg,2,2,[0.07152823 0.05337928 0.8750925 ],1,0.49122437834739685
test_0753.jpg,0,0,[0.84553725 0.06466316 0.08979953],1,0.49122437834739685
test_0754.jpg,0,0,[0.7812519  0.09117742 0.12757069],1,0.49122437834739685
test_0755.jpg,2,2,[0.04256618 0.06341833 0.8940155 ],1,0.49122437834739685
test_0756.jpg,0,0,[0.8605393  0.06563783 0.0738228 ],1,0.49122437834739685
test_0757.jpg,2,2,[0.06516835 0.06841945 0.86641216],1,0.49122437834739685
test_0758.jpg,0,0,[0.8366289  0.08998387 0.07338725],1,0.49122437834739685
test_0759.jpg,2,2,[0.0827525  0.09474839 0.8224991 ],1,0.49122437834739685
test_0760.jpg,0,0,[0.8478939  0.09116902 0.06093697],1,0.49122437834739685
test_0761.jpg,2,2,[0.06125927 0.0640045  0.8747362 ],1,0.49122437834739685
test_0762.jpg,1,1,[0.03932354 0.92309344 0.03758309],1,0.49122437834739685
test_0763.jpg,0,0,[0.86325836 0.07603914 0.06070252],1,0.49122437834739685
test_0764.jpg,1,1,[0.05050645 0.8958286  0.05366495],1,0.49122437834739685
test_0765.jpg,0,0,[0.87444293 0.05873947 0.06681763],1,0.49122437834739685
test_0766.jpg,0,0,[0.8978918  0.06868771 0.03342054],1,0.49122437834739685
test_0767.jpg,1,1,[0.08593973 0.8254587  0.08860157],1,0.49122437834739685
test_0768.jpg,0,0,[0.8641801  0.06946008 0.06635985],1,0.5169468522071838
test_0769.jpg,2,2,[0.06586929 0.05420787 0.87992287],1,0.5169468522071838
test_0770.jpg,1,1,[0.04416708 0.8678405  0.08799238],1,0.5169468522071838
test_0771.jpg,0,0,[0.8550253  0.07988603 0.06508861],1,0.5169468522071838
test_0772.jpg,0,0,[0.6054323  0.08504084 0.30952686],1,0.5169468522071838
test_0773.jpg,2,2,[0.06751028 0.05360726 0.87888247],1,0.5169468522071838
test_0774.jpg,2,2,[0.05680073 0.05561606 0.88758326],1,0.5169468522071838
test_0775.jpg,2,2,[0.05965278 0.06250387 0.8778434 ],1,0.5169468522071838
test_0776.jpg,2,2,[0.06520125 0.07399948 0.8607993 ],1,0.5169468522071838
test_0777.jpg,2,2,[0.06238186 0.07390871 0.86370945],1,0.5169468522071838
test_0778.jpg,2,2,[0.08113358 0.07002053 0.84884584],1,0.5169468522071838
test_0779.jpg,1,1,[0.06868091 0.8729237  0.05839536],1,0.5169468522071838
test_0780.jpg,1,1,[0.10491368 0.52212846 0.37295777],1,0.5169468522071838
test_0781.jpg,0,0,[0.8784765  0.05308328 0.06844033],1,0.5169468522071838
test_0782.jpg,2,2,[0.06900474 0.07348939 0.8575059 ],1,0.5169468522071838
test_0783.jpg,0,0,[0.8814374  0.06966303 0.04889967],1,0.5169468522071838
test_0784.jpg,2,2,[0.06868184 0.08363044 0.8476878 ],1,0.4872013330459595
test_0785.jpg,0,0,[0.8697681  0.06912707 0.06110488],1,0.4872013330459595
test_0786.jpg,0,0,[0.86485827 0.06601291 0.0691288 ],1,0.4872013330459595
test_0787.jpg,2,2,[0.07664254 0.06059936 0.8627581 ],1,0.4872013330459595
test_0788.jpg,2,2,[0.05646493 0.05905903 0.88447607],1,0.4872013330459595
test_0789.jpg,0,0,[0.8758804  0.05856938 0.06555025],1,0.4872013330459595
test_0790.jpg,1,1,[0.02827955 0.9074392  0.06428126],1,0.4872013330459595
test_0791.jpg,0,0,[0.8608507  0.0706569  0.06849238],1,0.4872013330459595
test_0792.jpg,2,2,[0.0589304  0.06033295 0.88073665],1,0.4872013330459595
test_0793.jpg,0,0,[0.8862277  0.06348057 0.05029172],1,0.4872013330459595
test_0794.jpg,0,0,[0.87264127 0.07127689 0.05608185],1,0.4872013330459595
test_0795.jpg,0,0,[0.8806499  0.06099506 0.05835498],1,0.4872013330459595
test_0796.jpg,0,0,[0.876986   0.06517045 0.05784352],1,0.4872013330459595
test_0797.jpg,0,0,[0.8667524  0.07242502 0.0608226 ],1,0.4872013330459595
test_0798.jpg,0,0,[0.8776717  0.06722665 0.05510157],1,0.4872013330459595
test_0799.jpg,2,2,[0.06480779 0.06298783 0.87220436],1,0.4872013330459595
test_0800.jpg,1,1,[0.05828102 0.8529835  0.0887355 ],1,0.5243921875953674
test_0801.jpg,1,1,[0.04161569 0.9004448  0.05793941],1,0.5243921875953674
test_0802.jpg,0,0,[0.8839342  0.05708896 0.05897684],1,0.5243921875953674
test_0803.jpg,1,1,[0.04613056 0.9137871  0.04008226],1,0.5243921875953674
test_0804.jpg,2,2,[0.06946402 0.09411273 0.8364232 ],1,0.5243921875953674
test_0805.jpg,2,2,[0.06231378 0.07453852 0.8631477 ],1,0.5243921875953674
test_0806.jpg,0,0,[0.8579766  0.08077361 0.06124973],1,0.5243921875953674
test_0807.jpg,1,1,[0.04132466 0.89598244 0.06269289],1,0.5243921875953674
test_0808.jpg,1,1,[0.07677723 0.5219565  0.40126634],1,0.5243921875953674
test_0809.jpg,0,0,[0.8650948  0.07250018 0.06240502],1,0.5243921875953674
test_0810.jpg,1,1,[0.07537082 0.8511617  0.07346746],1,0.5243921875953674
test_0811.jpg,1,1,[0.07024541 0.88334006 0.04641457],1,0.5243921875953674
test_0812.jpg,2,2,[0.22236726 0.09535932 0.68227345],1,0.5243921875953674
test_0813.jpg,1,1,[0.07098372 0.6464167  0.2825996 ],1,0.5243921875953674
test_0814.jpg,1,1,[0.05454445 0.83331096 0.11214462],1,0.5243921875953674
test_0815.jpg,0,0,[0.8938602  0.0538222  0.05231766],1,0.5243921875953674
test_0816.jpg,2,2,[0.06490882 0.08388345 0.85120773],1,0.5136141777038574
test_0817.jpg,1,1,[0.04665259 0.9213497  0.03199768],1,0.5136141777038574
test_0818.jpg,0,0,[0.8571154  0.07059995 0.07228465],1,0.5136141777038574
test_0819.jpg,0,0,[0.8536573  0.08015852 0.06618422],1,0.5136141777038574
test_0820.jpg,2,2,[0.08766641 0.0941204  0.81821316],1,0.5136141777038574
test_0821.jpg,2,2,[0.0579671  0.04896282 0.89307004],1,0.5136141777038574
test_0822.jpg,1,1,[0.07835199 0.6951164  0.22653161],1,0.5136141777038574
test_0823.jpg,2,2,[0.07637876 0.07563507 0.84798616],1,0.5136141777038574
test_0824.jpg,0,0,[0.8531566  0.08173083 0.06511259],1,0.5136141777038574
test_0825.jpg,2,2,[0.06749061 0.07129022 0.86121917],1,0.5136141777038574
test_0826.jpg,0,0,[0.5040237  0.34276268 0.15321364],1,0.5136141777038574
test_0827.jpg,1,1,[0.07938364 0.85556173 0.06505466],1,0.5136141777038574
test_0828.jpg,2,2,[0.06038028 0.09234217 0.8472776 ],1,0.5136141777038574
test_0829.jpg,2,2,[0.06537058 0.06817178 0.86645764],1,0.5136141777038574
test_0830.jpg,0,0,[0.8697397  0.0762609  0.05399937],1,0.5136141777038574
test_0831.jpg,2,2,[0.05770422 0.09459328 0.8477025 ],1,0.5136141777038574
test_0832.jpg,0,0,[0.8155637  0.11818633 0.06625003],1,0.5175251960754395
test_0833.jpg,0,0,[0.79363805 0.11863326 0.08772867],1,0.5175251960754395
test_0834.jpg,0,0,[0.8015276  0.09004506 0.10842729],1,0.5175251960754395
test_0835.jpg,0,0,[0.8754549  0.07571013 0.04883505],1,0.5175251960754395
test_0836.jpg,2,2,[0.05211284 0.0568241  0.89106303],1,0.5175251960754395
test_0837.jpg,0,0,[0.8669811  0.06424975 0.06876923],1,0.5175251960754395
test_0838.jpg,0,0,[0.8572854  0.07550751 0.06720715],1,0.5175251960754395
test_0839.jpg,0,0,[0.81743157 0.10193572 0.08063271],1,0.5175251960754395
test_0840.jpg,2,2,[0.08140182 0.06759124 0.85100687],1,0.5175251960754395
test_0841.jpg,1,1,[0.07023478 0.8498569  0.07990834],1,0.5175251960754395
test_0842.jpg,0,0,[0.54482985 0.27443904 0.18073112],1,0.5175251960754395
test_0843.jpg,0,0,[0.8291934  0.08771793 0.08308868],1,0.5175251960754395
test_0844.jpg,0,0,[0.79920435 0.13303006 0.0677656 ],1,0.5175251960754395
test_0845.jpg,2,2,[0.0568198  0.09988501 0.84329516],1,0.5175251960754395
test_0846.jpg,2,2,[0.05704329 0.05958623 0.88337046],1,0.5175251960754395
test_0847.jpg,2,2,[0.06964898 0.29818597 0.63216496],1,0.5175251960754395
test_0848.jpg,1,1,[0.06823752 0.87505424 0.05670819],1,0.5658743381500244
test_0849.jpg,1,1,[0.07187985 0.8590741  0.06904599],1,0.5658743381500244
test_0850.jpg,0,0,[0.8718589  0.06148254 0.06665851],1,0.5658743381500244
test_0851.jpg,1,1,[0.0512335  0.8865831  0.06218341],1,0.5658743381500244
test_0852.jpg,1,1,[0.06490483 0.8755588  0.0595364 ],1,0.5658743381500244
test_0853.jpg,0,0,[0.88345134 0.0614656  0.05508314],1,0.5658743381500244
test_0854.jpg,1,1,[0.05209937 0.5643764  0.38352424],1,0.5658743381500244
test_0855.jpg,1,1,[0.10671604 0.7345529  0.15873107],1,0.5658743381500244
test_0856.jpg,1,2,[0.23128659 0.24335353 0.52535987],0,0.5658743381500244
test_0857.jpg,0,0,[0.8663457  0.07098772 0.06266662],1,0.5658743381500244
test_0858.jpg,1,1,[0.05034563 0.8862205  0.06343379],1,0.5658743381500244
test_0859.jpg,0,0,[0.8730146  0.06895499 0.05803031],1,0.5658743381500244
test_0860.jpg,1,1,[0.06396905 0.7466771  0.18935387],1,0.5658743381500244
test_0861.jpg,1,1,[0.06911974 0.8785997  0.05228052],1,0.5658743381500244
test_0862.jpg,0,0,[0.86311424 0.09149025 0.04539553],1,0.5658743381500244
test_0863.jpg,2,2,[0.06561919 0.09365083 0.84073   ],1,0.5658743381500244
test_0864.jpg,0,0,[0.8736388  0.05430142 0.07205972],1,0.49268391728401184
test_0865.jpg,1,1,[0.05822945 0.8822785  0.0594921 ],1,0.49268391728401184
test_0866.jpg,0,0,[0.8526346  0.0746282  0.07273718],1,0.49268391728401184
test_0867.jpg,0,0,[0.8670163  0.07514989 0.05783378],1,0.49268391728401184
test_0868.jpg,0,0,[0.8479441  0.07707373 0.0749822 ],1,0.49268391728401184
test_0869.jpg,2,2,[0.07244453 0.07915111 0.84840435],1,0.49268391728401184
test_0870.jpg,1,1,[0.05156466 0.8940577  0.05437764],1,0.49268391728401184
test_0871.jpg,2,2,[0.06430618 0.06504532 0.8706485 ],1,0.49268391728401184
test_0872.jpg,1,1,[0.04474552 0.8858528  0.06940168],1,0.49268391728401184
test_0873.jpg,0,0,[0.85260767 0.05285631 0.09453606],1,0.49268391728401184
test_0874.jpg,0,0,[0.8387718  0.08530527 0.07592294],1,0.49268391728401184
test_0875.jpg,2,2,[0.06466714 0.0854997  0.8498332 ],1,0.49268391728401184
test_0876.jpg,1,1,[0.07163623 0.797431   0.13093282],1,0.49268391728401184
test_0877.jpg,2,2,[0.05042804 0.07482708 0.87474495],1,0.49268391728401184
test_0878.jpg,0,0,[0.76352096 0.10454801 0.131931  ],1,0.49268391728401184
test_0879.jpg,2,2,[0.07969763 0.14607333 0.7742291 ],1,0.49268391728401184
test_0880.jpg,2,2,[0.05875873 0.07198261 0.8692587 ],1,0.551998496055603
test_0881.jpg,1,1,[0.04334636 0.9122209  0.04443273],1,0.551998496055603
test_0882.jpg,2,2,[0.05472411 0.12170187 0.823574  ],1,0.551998496055603
test_0883.jpg,1,1,[0.0607859  0.8987887  0.04042538],1,0.551998496055603
test_0884.jpg,2,2,[0.14369647 0.18287753 0.67342603],1,0.551998496055603
test_0885.jpg,2,2,[0.0526588  0.05627662 0.89106464],1,0.551998496055603
test_0886.jpg,1,1,[0.05533737 0.9037467  0.0409159 ],1,0.551998496055603
test_0887.jpg,1,2,[0.09077048 0.41445193 0.49477762],0,0.551998496055603
test_0888.jpg,0,0,[0.89167726 0.06185294 0.04646983],1,0.551998496055603
test_0889.jpg,1,1,[0.05069382 0.85799795 0.09130828],1,0.551998496055603
test_0890.jpg,1,1,[0.07422305 0.8585083  0.06726866],1,0.551998496055603
test_0891.jpg,0,0,[0.6630907  0.21842702 0.11848225],1,0.551998496055603
test_0892.jpg,2,2,[0.08885226 0.05645926 0.8546884 ],1,0.551998496055603
test_0893.jpg,2,2,[0.0755425  0.06465312 0.85980433],1,0.551998496055603
test_0894.jpg,1,1,[0.05207527 0.9084544  0.03947024],1,0.551998496055603
test_0895.jpg,0,0,[0.51937985 0.11078899 0.36983114],1,0.551998496055603
test_0896.jpg,1,1,[0.04783934 0.8439066  0.10825408],1,0.518112063407898
test_0897.jpg,0,0,[0.7934329  0.09032875 0.11623842],1,0.518112063407898
test_0898.jpg,2,2,[0.0452055  0.06958079 0.8852137 ],1,0.518112063407898
test_0899.jpg,1,1,[0.03163072 0.89893425 0.06943505],1,0.518112063407898
test_0900.jpg,2,2,[0.10034058 0.04010471 0.85955477],1,0.518112063407898
test_0901.jpg,2,2,[0.10494713 0.22394332 0.67110956],1,0.518112063407898
test_0902.jpg,0,0,[0.88625747 0.06202644 0.05171602],1,0.518112063407898
test_0903.jpg,2,2,[0.06521587 0.06831627 0.86646783],1,0.518112063407898
test_0904.jpg,1,1,[0.04680048 0.8855346  0.06766488],1,0.518112063407898
test_0905.jpg,1,1,[0.04806729 0.52587473 0.426058  ],1,0.518112063407898
test_0906.jpg,1,1,[0.04855613 0.87950927 0.07193466],1,0.518112063407898
test_0907.jpg,2,2,[0.06544799 0.06368554 0.8708665 ],1,0.518112063407898
test_0908.jpg,0,0,[0.8940111  0.05727362 0.04871522],1,0.518112063407898
test_0909.jpg,0,0,[0.89063996 0.05770785 0.0516522 ],1,0.518112063407898
test_0910.jpg,0,0,[0.884407   0.05371626 0.06187681],1,0.518112063407898
test_0911.jpg,2,2,[0.07347691 0.08165218 0.844871  ],1,0.518112063407898
test_0912.jpg,1,1,[0.03694513 0.90691173 0.05614311],1,0.5052270889282227
test_0913.jpg,2,2,[0.12947236 0.09586595 0.7746617 ],1,0.5052270889282227
test_0914.jpg,0,0,[0.84627986 0.06752761 0.08619256],1,0.5052270889282227
test_0915.jpg,2,2,[0.07022878 0.08488014 0.84489113],1,0.5052270889282227
test_0916.jpg,1,1,[0.03847539 0.9097292  0.0517955 ],1,0.5052270889282227
test_0917.jpg,1,1,[0.03936713 0.9113744  0.04925841],1,0.5052270889282227
test_0918.jpg,1,1,[0.06320604 0.8590072  0.07778677],1,0.5052270889282227
test_0919.jpg,1,1,[0.05809329 0.8299091  0.11199766],1,0.5052270889282227
test_0920.jpg,2,2,[0.15659049 0.0756618  0.7677477 ],1,0.5052270889282227
test_0921.jpg,0,0,[0.8477961  0.07230481 0.07989907],1,0.5052270889282227
test_0922.jpg,2,2,[0.07979205 0.05262369 0.8675843 ],1,0.5052270889282227
test_0923.jpg,0,0,[0.84433013 0.07261866 0.08305114],1,0.5052270889282227
test_0924.jpg,1,1,[0.04934488 0.89096135 0.05969365],1,0.5052270889282227
test_0925.jpg,2,2,[0.06070566 0.06465685 0.8746375 ],1,0.5052270889282227
test_0926.jpg,0,0,[0.5928533  0.23069474 0.17645195],1,0.5052270889282227
test_0927.jpg,1,1,[0.10455852 0.8353272  0.06011431],1,0.5052270889282227
test_0928.jpg,0,0,[0.8180111  0.08936059 0.09262838],1,0.4941732585430145
test_0929.jpg,2,2,[0.05781269 0.06113169 0.8810556 ],1,0.4941732585430145
test_0930.jpg,1,1,[0.05731343 0.8927666  0.04992005],1,0.4941732585430145
test_0931.jpg,2,2,[0.07352448 0.06591123 0.8605643 ],1,0.4941732585430145
test_0932.jpg,1,1,[0.05408341 0.88709676 0.05881987],1,0.4941732585430145
test_0933.jpg,0,0,[0.8416629  0.07300867 0.08532852],1,0.4941732585430145
test_0934.jpg,0,0,[0.868597   0.06405875 0.06734435],1,0.4941732585430145
test_0935.jpg,2,2,[0.07096183 0.08697785 0.84206027],1,0.4941732585430145
test_0936.jpg,0,0,[0.8875268  0.06069926 0.05177389],1,0.4941732585430145
test_0937.jpg,1,1,[0.05051775 0.84730905 0.10217313],1,0.4941732585430145
test_0938.jpg,2,2,[0.02872572 0.04779205 0.92348224],1,0.4941732585430145
test_0939.jpg,1,1,[0.0919838  0.7284244  0.17959176],1,0.4941732585430145
test_0940.jpg,1,1,[0.05286425 0.909807   0.0373288 ],1,0.4941732585430145
test_0941.jpg,2,2,[0.06559356 0.06481635 0.8695901 ],1,0.4941732585430145
test_0942.jpg,0,0,[0.8168086  0.10894494 0.07424645],1,0.4941732585430145
test_0943.jpg,2,2,[0.05353006 0.06865646 0.8778134 ],1,0.4941732585430145
test_0944.jpg,0,0,[0.6844424  0.15082991 0.16472766],1,0.5134483575820923
test_0945.jpg,1,1,[0.06388427 0.6398274  0.29628837],1,0.5134483575820923
test_0946.jpg,0,0,[0.86824536 0.07007881 0.06167586],1,0.5134483575820923
test_0947.jpg,0,0,[0.81212085 0.0944171  0.09346209],1,0.5134483575820923
test_0948.jpg,0,0,[0.8112673  0.09980933 0.08892337],1,0.5134483575820923
test_0949.jpg,0,0,[0.84722954 0.08074466 0.07202574],1,0.5134483575820923
test_0950.jpg,1,1,[0.04985151 0.88410634 0.06604207],1,0.5134483575820923
test_0951.jpg,1,1,[0.0555222  0.80834925 0.13612859],1,0.5134483575820923
test_0952.jpg,2,2,[0.08237704 0.07831395 0.839309  ],1,0.5134483575820923
test_0953.jpg,2,2,[0.08435074 0.07138415 0.8442651 ],1,0.5134483575820923
test_0954.jpg,2,2,[0.06951204 0.07606788 0.85442007],1,0.5134483575820923
test_0955.jpg,2,2,[0.06035689 0.05730527 0.8823378 ],1,0.5134483575820923
test_0956.jpg,2,2,[0.05266228 0.07549144 0.87184626],1,0.5134483575820923
test_0957.jpg,0,0,[0.8466367  0.07886295 0.07450031],1,0.5134483575820923
test_0958.jpg,0,0,[0.64666677 0.21243006 0.14090313],1,0.5134483575820923
test_0959.jpg,1,1,[0.03965567 0.89411116 0.06623322],1,0.5134483575820923
test_0960.jpg,2,2,[0.02217531 0.031225   0.94659966],1,0.49597951769828796
test_0961.jpg,2,2,[0.04547567 0.10663109 0.84789324],1,0.49597951769828796
test_0962.jpg,0,0,[0.87126976 0.06496979 0.06376037],1,0.49597951769828796
test_0963.jpg,1,1,[0.04169928 0.90022874 0.05807194],1,0.49597951769828796
test_0964.jpg,1,1,[0.04632916 0.91141886 0.04225202],1,0.49597951769828796
test_0965.jpg,0,0,[0.8730914  0.07081784 0.05609079],1,0.49597951769828796
test_0966.jpg,2,2,[0.08596473 0.11207815 0.80195713],1,0.49597951769828796
test_0967.jpg,2,2,[0.076343   0.12969598 0.79396105],1,0.49597951769828796
test_0968.jpg,0,0,[0.86498773 0.08038837 0.05462391],1,0.49597951769828796
test_0969.jpg,0,0,[0.8209243  0.09854478 0.08053092],1,0.49597951769828796
test_0970.jpg,0,0,[0.9230405  0.03938458 0.03757489],1,0.49597951769828796
test_0971.jpg,1,1,[0.05164195 0.9008741  0.04748399],1,0.49597951769828796
test_0972.jpg,1,1,[0.0380422  0.90891016 0.05304763],1,0.49597951769828796
test_0973.jpg,2,2,[0.05806897 0.07455055 0.86738044],1,0.49597951769828796
test_0974.jpg,0,0,[0.87185663 0.06729149 0.06085191],1,0.49597951769828796
test_0975.jpg,0,0,[0.86826557 0.0869116  0.0448229 ],1,0.49597951769828796
test_0976.jpg,1,1,[0.0449985  0.86428815 0.0907134 ],1,0.5706533193588257
test_0977.jpg,2,2,[0.04069821 0.05746466 0.90183717],1,0.5706533193588257
test_0978.jpg,0,0,[0.870769   0.07487305 0.05435801],1,0.5706533193588257
test_0979.jpg,0,0,[0.8489961  0.06089152 0.09011241],1,0.5706533193588257
test_0980.jpg,1,1,[0.04591593 0.91199803 0.04208611],1,0.5706533193588257
test_0981.jpg,1,1,[0.06528687 0.8797472  0.05496593],1,0.5706533193588257
test_0982.jpg,1,2,[0.25631487 0.21112388 0.53256124],0,0.5706533193588257
test_0983.jpg,2,2,[0.05829342 0.05717167 0.8845349 ],1,0.5706533193588257
test_0984.jpg,2,2,[0.06790338 0.06904724 0.8630494 ],1,0.5706533193588257
test_0985.jpg,0,0,[0.614764   0.13071907 0.254517  ],1,0.5706533193588257
test_0986.jpg,0,0,[0.8475774  0.08009318 0.07232942],1,0.5706533193588257
test_0987.jpg,0,0,[0.68213826 0.21612018 0.10174159],1,0.5706533193588257
test_0988.jpg,1,1,[0.05314993 0.8932182  0.05363177],1,0.5706533193588257
test_0989.jpg,1,1,[0.07840578 0.7364105  0.18518367],1,0.5706533193588257
test_0990.jpg,0,0,[0.86754066 0.07489546 0.05756392],1,0.5706533193588257
test_0991.jpg,2,2,[0.07994033 0.08688326 0.8331764 ],1,0.5706533193588257
test_0992.jpg,1,1,[0.07638482 0.81591094 0.10770424],1,0.5151697993278503
test_0993.jpg,2,2,[0.07409315 0.07293602 0.85297084],1,0.5151697993278503
test_0994.jpg,2,2,[0.06298975 0.05499382 0.8820165 ],1,0.5151697993278503
test_0995.jpg,0,0,[0.8390422  0.07305889 0.0878989 ],1,0.5151697993278503
test_0996.jpg,2,2,[0.05324931 0.19343147 0.7533192 ],1,0.5151697993278503
test_0997.jpg,1,1,[0.05971257 0.5268946  0.41339278],1,0.5151697993278503
test_0998.jpg,2,2,[0.04760154 0.07638635 0.87601215],1,0.5151697993278503
test_0999.jpg,1,1,[0.08814231 0.86375356 0.04810413],1,0.5151697993278503
test_1000.jpg,2,2,[0.05206826 0.07063565 0.8772961 ],1,0.5151697993278503
test_1001.jpg,1,1,[0.03408945 0.9269513  0.03895935],1,0.5151697993278503
test_1002.jpg,0,0,[0.7822513  0.10553322 0.11221546],1,0.5151697993278503
test_1003.jpg,1,1,[0.07215244 0.8453813  0.08246624],1,0.5151697993278503
test_1004.jpg,0,0,[0.8635818  0.07908798 0.05733029],1,0.5151697993278503
test_1005.jpg,2,2,[0.06123644 0.06789177 0.8708718 ],1,0.5151697993278503
test_1006.jpg,1,1,[0.04747792 0.9095099  0.0430122 ],1,0.5151697993278503
test_1007.jpg,1,1,[0.04508689 0.9092702  0.04564286],1,0.5151697993278503
test_1008.jpg,0,0,[0.87276703 0.07126001 0.05597304],1,0.49216169118881226
test_1009.jpg,1,1,[0.05587715 0.84352225 0.1006005 ],1,0.49216169118881226
test_1010.jpg,2,2,[0.07510992 0.12048471 0.8044054 ],1,0.49216169118881226
test_1011.jpg,0,0,[0.8692536  0.05827164 0.07247478],1,0.49216169118881226
test_1012.jpg,1,1,[0.09139682 0.86733454 0.04126861],1,0.49216169118881226
test_1013.jpg,1,1,[0.04177263 0.9043825  0.05384496],1,0.49216169118881226
test_1014.jpg,1,1,[0.04970604 0.82410115 0.1261928 ],1,0.49216169118881226
test_1015.jpg,1,1,[0.07139088 0.845758   0.08285104],1,0.49216169118881226
test_1016.jpg,1,1,[0.06511063 0.8292892  0.10560019],1,0.49216169118881226
test_1017.jpg,1,1,[0.04773968 0.90498734 0.04727294],1,0.49216169118881226
test_1018.jpg,2,2,[0.05541581 0.06262354 0.88196063],1,0.49216169118881226
test_1019.jpg,0,0,[0.89911664 0.04880706 0.05207632],1,0.49216169118881226
test_1020.jpg,0,0,[0.89586556 0.06412239 0.04001211],1,0.49216169118881226
test_1021.jpg,2,2,[0.06827404 0.05628039 0.8754456 ],1,0.49216169118881226
test_1022.jpg,1,1,[0.05317226 0.90973663 0.03709105],1,0.49216169118881226
test_1023.jpg,2,2,[0.06492302 0.06597199 0.869105  ],1,0.49216169118881226
test_1024.jpg,2,2,[0.09520603 0.06295265 0.84184134],1,0.49354350566864014
test_1025.jpg,2,2,[0.08266819 0.1911822  0.7261496 ],1,0.49354350566864014
test_1026.jpg,0,0,[0.86118937 0.06418456 0.07462606],1,0.49354350566864014
test_1027.jpg,0,0,[0.85407054 0.05006981 0.09585975],1,0.49354350566864014
test_1028.jpg,2,2,[0.07460943 0.08140626 0.8439843 ],1,0.49354350566864014
test_1029.jpg,0,0,[0.7637676  0.11177847 0.12445391],1,0.49354350566864014
test_1030.jpg,2,2,[0.05011523 0.06484149 0.88504326],1,0.49354350566864014
test_1031.jpg,1,1,[0.05406699 0.88338566 0.06254736],1,0.49354350566864014
test_1032.jpg,0,0,[0.8555612  0.08817159 0.05626724],1,0.49354350566864014
test_1033.jpg,0,0,[0.86801463 0.07379486 0.05819057],1,0.49354350566864014
test_1034.jpg,2,2,[0.05546043 0.07865733 0.8658822 ],1,0.49354350566864014
test_1035.jpg,0,0,[0.84898394 0.0909931  0.06002297],1,0.49354350566864014
test_1036.jpg,1,1,[0.07161298 0.8522838  0.07610328],1,0.49354350566864014
test_1037.jpg,1,1,[0.06471797 0.8729635  0.06231864],1,0.49354350566864014
test_1038.jpg,0,0,[0.8630831  0.06261706 0.0742998 ],1,0.49354350566864014
test_1039.jpg,1,1,[0.05865101 0.8739471  0.06740189],1,0.49354350566864014
test_1040.jpg,1,1,[0.05072284 0.8226156  0.1266616 ],1,0.6066534519195557
test_1041.jpg,1,2,[0.11125338 0.32527104 0.5634756 ],0,0.6066534519195557
test_1042.jpg,1,1,[0.06847682 0.86047333 0.07104991],1,0.6066534519195557
test_1043.jpg,2,2,[0.04813631 0.04795497 0.90390867],1,0.6066534519195557
test_1044.jpg,1,1,[0.12438139 0.7654591  0.11015959],1,0.6066534519195557
test_1045.jpg,2,2,[0.10088894 0.05756871 0.84154236],1,0.6066534519195557
