img_path,img_label
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0772.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1478.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0766.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1685.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3051.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2367.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3079.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0389.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1901.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0362.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1281.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2704.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0661.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1594.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2248.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2274.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0463.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2328.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1609.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1345.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2658.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0729.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2116.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0067.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2670.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2857.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0714.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2881.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2895.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1191.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3023.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1146.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2329.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2513.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0476.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1998.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2936.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2088.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1218.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2063.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0884.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1554.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2920.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1742.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0448.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1030.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2539.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1018.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0312.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2288.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1971.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2465.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1178.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1434.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2897.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0058.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2667.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2698.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2840.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1385.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2868.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0924.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0930.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1390.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2841.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2672.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2114.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0717.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2666.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1421.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2882.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1353.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1186.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1192.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3008.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1179.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2302.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1970.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2289.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0475.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0307.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1019.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2921.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1569.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2060.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2074.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0893.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0887.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1545.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0897.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1551.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1237.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0840.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2500.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1747.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1021.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1784.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2306.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0511.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2474.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1828.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1196.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2104.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0049.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2879.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0920.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0921.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2850.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2844.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1342.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0048.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3025.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0262.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2475.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3019.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0276.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1975.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0302.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1593.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0896.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2065.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2717.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0666.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2715.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1234.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1546.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0658.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0857.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2271.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2259.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1977.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1618.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2477.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3033.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1156.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1817.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2113.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0704.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1368.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2649.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0738.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1426.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0923.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1397.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0936.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1396.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1355.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0739.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1369.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2660.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2112.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0249.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1625.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0507.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0498.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1786.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0301.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2264.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2502.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0842.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2933.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1590.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0856.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2700.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1576.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1204.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0867.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0330.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0456.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1990.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1614.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2453.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0536.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2490.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1199.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2484.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2645.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0913.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0084.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2678.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1365.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0292.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1615.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2308.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1601.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0480.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2283.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1952.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2254.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0325.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2532.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2268.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1007.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1775.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0682.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2056.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2054.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0643.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2915.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1005.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0469.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0496.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2281.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1373.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1367.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2849.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0087.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0939.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2684.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2109.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1831.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1158.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2479.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0508.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1945.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1979.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2243.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2525.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0326.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0695.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2928.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1212.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1574.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1206.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0120.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2737.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0652.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1216.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0861.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0322.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2521.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1000.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1014.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1772.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1955.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1969.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3039.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2469.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1835.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0281.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1821.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2125.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1376.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0068.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2680.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0900.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0914.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0082.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0096.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1411.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2124.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2483.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1161.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_3010.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1613.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2326.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1798.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1773.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0479.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2911.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0690.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2087.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1203.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0653.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2722.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0121.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2720.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0651.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2052.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1215.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1573.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2708.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1201.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2085.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1598.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2091.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_0335.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_2522.jpg,ramen
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/1_ramen/ramen_1017.jpg,ramen
